date,company,open_price,high_price,low_price,close_price,volume
2016-06-30 18:13:37.227681,AAPL,379.13157661184835,381.9721260358887,374.1413342100844,378.88389911337595,5466271
2016-07-01 18:13:37.227681,AAPL,372.63528577510533,373.1612138821924,366.9995650782895,371.7762901983585,1049115
2016-07-04 18:13:37.227681,AAPL,374.08791749472346,376.99211108129697,368.0564830580583,372.85352870243696,6246880
2016-07-05 18:13:37.227681,AAPL,378.62996478124467,384.8427285204987,371.5854759457815,376.4910395256185,3055723
2016-07-06 18:13:37.227681,AAPL,370.15687225843976,372.80777153980574,365.5798537766768,372.5174825805725,3648790
2016-07-07 18:13:37.227681,AAPL,378.29140628423124,379.3485712323775,372.12927773117616,379.17208986221567,3597480
2016-07-08 18:13:37.227681,AAPL,373.9337677016729,380.9386551503572,371.1789143175504,371.4700452484168,4369720
2016-07-11 18:13:37.227681,AAPL,380.55872406990113,388.5841307924897,374.9900253453924,384.15919635267176,4970001
2016-07-12 18:13:37.227681,AAPL,392.75195033715426,397.16543512053335,390.4307613716012,392.30280572224655,1675510
2016-07-13 18:13:37.227681,AAPL,389.91600995026886,396.9544065130991,385.47164881484485,389.40662119899883,4264908
2016-07-14 18:13:37.227681,AAPL,392.0287975183203,399.74222342242496,387.53271420367196,392.2840627488498,6382287
2016-07-15 18:13:37.227681,AAPL,382.25390941448455,389.76158599132515,376.5019473100558,384.5887256710663,1197775
2016-07-18 18:13:37.227681,AAPL,383.0799498859082,385.2492750045093,378.8696799518795,384.80629554015155,1533636
2016-07-19 18:13:37.227681,AAPL,399.86549751182747,407.61210734168776,393.56695597304247,399.05823682794573,5408249
2016-07-20 18:13:37.227681,AAPL,396.2653395619333,402.778832671275,390.2704233320062,395.8619112895169,7903836
2016-07-21 18:13:37.227681,AAPL,404.1041538664951,412.7450803675556,396.13521135434297,,6409861
2016-07-22 18:13:37.227681,AAPL,385.7364538097857,391.86476307771864,383.8176143436502,386.4156504132012,8827494
2016-07-25 18:13:37.227681,AAPL,379.31685200671933,386.53574603001414,373.69557455992134,382.16777454491313,7742471
2016-07-26 18:13:37.227681,AAPL,393.4729218243482,398.063718074425,384.41947101694257,391.9621759313729,5949499
2016-07-27 18:13:37.227681,AAPL,390.3028464618451,397.8218164402426,389.31706167828355,389.41172357704625,5848287
2016-07-28 18:13:37.227681,AAPL,,394.73009919790104,380.2411194590913,387.56294927610236,1423570
2016-07-29 18:13:37.227681,AAPL,406.4036066811135,412.0587022120536,401.89276628801395,405.57981995220183,7925877
2016-08-01 18:13:37.227681,AAPL,406.91053329954275,411.9573030212998,402.6874098309754,404.9338303286885,3667867
2016-08-02 18:13:37.227681,AAPL,,396.3539595263297,390.3227579066628,394.2570017473832,8884479
2016-08-03 18:13:37.227681,AAPL,405.0352738035023,410.29223561545166,403.9563803302712,408.08078347453187,9511010
2016-08-04 18:13:37.227681,AAPL,401.289834707928,408.7757238861782,390.760671718793,397.64845100135386,4314692
2016-08-05 18:13:37.227681,AAPL,406.1227481618709,415.1156648723377,404.9009937381723,407.0777028954372,2635156
2016-08-08 18:13:37.227681,AAPL,416.0030824822845,421.52826328386305,415.4746601446139,416.78457571044464,8153768
2016-08-09 18:13:37.227681,AAPL,,423.27217125036657,409.19822936588946,416.0763604678208,3332517
2016-08-10 18:13:37.227681,AAPL,431.0337584790423,437.5603095988461,426.4947000229176,429.74226705600023,6692493
2016-08-11 18:13:37.227681,AAPL,420.5934890876617,424.32301264114227,413.20601119318235,422.5716420826172,5040479
2016-08-12 18:13:37.227681,AAPL,392.70876736778456,399.774728793709,390.2914309586976,393.23622113153556,5834357
2016-08-15 18:13:37.227681,AAPL,394.1294955759104,397.4444066622482,383.0805757514622,389.1882491069477,5100673
2016-08-16 18:13:37.227681,AAPL,392.8968884166991,400.6013034946462,386.56717685508625,391.3263933551728,7953757
2016-08-17 18:13:37.227681,AAPL,392.63400703305894,397.8356101407692,389.0931515174179,393.526913036623,2353038
2016-08-18 18:13:37.227681,AAPL,402.0957861009765,409.7317509327507,400.25121706016455,401.43201714251484,4463351
2016-08-19 18:13:37.227681,AAPL,401.83496823157685,405.60318719165366,400.15424693579126,,7549546
2016-08-22 18:13:37.227681,AAPL,403.9776649948806,407.3615291659257,401.18482775523466,405.8850809104786,6606594
2016-08-23 18:13:37.227681,AAPL,407.4490178851143,409.2731595262749,400.0462605356598,406.7312186801331,6723601
2016-08-24 18:13:37.227681,AAPL,403.90166169315165,407.6786633589831,400.9590776495106,406.0032202764956,9480473
2016-08-25 18:13:37.227681,AAPL,401.04289371456133,408.04974370054066,393.235984065699,400.61427667874847,5782883
2016-08-26 18:13:37.227681,AAPL,396.18932231043095,397.8481616412093,392.1176110759157,395.0446716801935,1635605
2016-08-29 18:13:37.227681,AAPL,399.8535704703547,405.615588864927,396.19121201628184,396.6858106948337,2307506
2016-08-30 18:13:37.227681,AAPL,399.1309453451044,403.3786045132009,396.35583482236626,397.20722476630414,6872354
2016-08-31 18:13:37.227681,AAPL,398.7449916290189,401.1791085111641,394.2474265110967,399.72185152302,4720464
2016-09-01 18:13:37.227681,AAPL,392.96594157542415,400.6676288784126,388.3007092269655,393.65639372147933,1467010
2016-09-02 18:13:37.227681,AAPL,412.8934535276282,420.2893750627463,408.28769092029614,414.1857477048033,3568103
2016-09-05 18:13:37.227681,AAPL,409.79927462053934,414.1592160303017,404.50534628128753,411.17342023754316,3000609
2016-09-06 18:13:37.227681,AAPL,394.16499287374387,401.5686838567989,394.10559722992286,394.207320810655,3213573
2016-09-07 18:13:37.227681,AAPL,403.665655249243,404.45873733857957,397.1596556982686,403.74904644652895,5148887
2016-09-08 18:13:37.227681,AAPL,402.8264678540555,407.8272624949796,394.9119056871626,404.50709393804004,9929285
2016-09-09 18:13:37.227681,AAPL,401.53710612339387,402.9094602696542,394.6767281647778,400.0262246224937,9913742
2016-09-12 18:13:37.227681,AAPL,410.0193710533043,411.87770618499076,402.0814446866764,410.19526928479524,1064323
2016-09-13 18:13:37.227681,AAPL,397.1366039646846,398.0487220964249,392.1923198314232,397.0411454531771,6809701
2016-09-14 18:13:37.227681,AAPL,394.361382464444,400.99006387909077,393.9526384319342,396.76381952909077,3863793
2016-09-15 18:13:37.227681,AAPL,416.90760493514233,418.5896642129935,407.16052684663697,412.81252097601146,9291923
2016-09-16 18:13:37.227681,AAPL,423.7110142770521,428.75858817556514,418.1016578265367,422.08253932954875,8235574
2016-09-19 18:13:37.227681,AAPL,420.84458641065095,428.6970251105596,409.4230802058562,417.70133143943286,9060833
2016-09-20 18:13:37.227681,AAPL,418.20882457465245,423.34334368974294,411.16762011022854,418.534606126641,3155748
2016-09-21 18:13:37.227681,AAPL,415.3229061323009,422.76356535255286,409.79747327528736,415.98652323683933,7941245
2016-09-22 18:13:37.227681,AAPL,415.8756065816514,422.667682326141,410.2791592498221,413.91444488805826,9351245
2016-09-23 18:13:37.227681,AAPL,424.790803318264,428.51829738046047,415.29875243872004,420.1513855761685,5883680
2016-09-26 18:13:37.227681,AAPL,414.17716637214005,416.07430812095015,409.56798465506307,414.0634659963898,8905477
2016-09-27 18:13:37.227681,AAPL,404.5106861979075,405.6374270315329,395.8232306124633,402.210536560848,7867100
2016-09-28 18:13:37.227681,AAPL,391.9187299411459,399.38153611282803,391.6558901564763,393.52628765816445,4177993
2016-09-29 18:13:37.227681,AAPL,391.0517386578607,395.2475779629721,387.58407758512186,390.54299979713073,2805468
2016-09-30 18:13:37.227681,AAPL,369.9604563630205,376.39735041907664,369.87016327894423,370.67500330489185,4377778
2016-10-03 18:13:37.227681,AAPL,359.34723895264233,361.83173696829476,357.5398265171953,,6843493
2016-10-04 18:13:37.227681,AAPL,345.8497097832019,351.16570418985077,339.5424319639328,346.8991892356921,9514493
2016-10-05 18:13:37.227681,AAPL,351.33358681899955,357.1726283717851,350.61537198018823,352.9864707080234,4357679
2016-10-06 18:13:37.227681,AAPL,355.5583247181276,356.6430552491816,350.685023773787,,6352825
2016-10-07 18:13:37.227681,AAPL,351.6663357076666,353.6620991531888,350.355880088516,352.49519546009736,7671318
2016-10-10 18:13:37.227681,AAPL,355.14786001897755,359.34766413270955,350.39675510288566,353.21543336208833,1318408
2016-10-11 18:13:37.227681,AAPL,356.71255026009555,362.16120618627144,355.89733865981157,357.84048605909834,2898739
2016-10-12 18:13:37.227681,AAPL,357.523495968034,360.00437440161886,351.1471675451567,356.40413746946086,5856447
2016-10-13 18:13:37.227681,AAPL,348.23005439908394,349.7191242600675,344.7591216668476,348.4897431476247,5108997
2016-10-14 18:13:37.227681,AAPL,354.53358192471603,357.75079812385275,352.97294485111956,355.7756231375085,8487345
2016-10-17 18:13:37.227681,AAPL,352.1512216827828,354.7148473243639,345.1302119697496,354.1103832508906,8022336
2016-10-18 18:13:37.227681,AAPL,341.3005919466767,350.105616739648,338.9156721547965,344.59362107844765,6984684
2016-10-19 18:13:37.227681,AAPL,,350.9086951438405,341.8809888695583,346.8341917783787,2305585
2016-10-20 18:13:37.227681,AAPL,330.5522415418733,336.3384235006022,329.52594131647515,332.61552227887404,6517366
2016-10-21 18:13:37.227681,AAPL,322.31041643092607,327.7363657221252,319.67563081300256,323.5688025017744,9370262
2016-10-24 18:13:37.227681,AAPL,328.18841868209273,333.4803553835416,326.901177720668,331.79557335006615,7878974
2016-10-25 18:13:37.227681,AAPL,332.27321480044634,333.6771929895355,327.9354138463579,332.48990702780037,9860935
2016-10-26 18:13:37.227681,AAPL,336.3758092132285,343.7488518274838,330.7904916378561,337.9649436548991,1499876
2016-10-27 18:13:37.227681,AAPL,,327.1641485205038,321.00814847784477,326.59636064985943,7569632
2016-10-28 18:13:37.227681,AAPL,318.56954255093996,324.2571029238591,310.6205499900507,315.78324967711876,9476563
2016-10-31 18:13:37.227681,AAPL,314.7181198285305,314.93356396218496,307.8143378141622,313.0144755081828,7193956
2016-11-01 18:13:37.227681,AAPL,302.67339988800654,304.45593893982965,294.43449180361887,300.12763271887775,9104789
2016-11-02 18:13:37.227681,AAPL,299.89654417452863,307.30633308847797,297.07112614767095,301.36718561473697,2732465
2016-11-03 18:13:37.227681,AAPL,300.6655270139418,307.1007986664543,299.11476827691826,,3245909
2016-11-04 18:13:37.227681,AAPL,304.15633326347825,305.20068010509647,301.97504829306814,303.6286544359507,2014929
2016-11-07 18:13:37.227681,AAPL,305.81798461523056,306.22885352358946,301.29182612675265,303.75373856242635,6888997
2016-11-08 18:13:37.227681,AAPL,307.06773364515016,310.7557206721314,301.5020906257802,305.56634717332815,2500844
2016-11-09 18:13:37.227681,AAPL,313.628113187653,317.0608906358217,311.4084329448126,314.40706823238804,7854453
2016-11-10 18:13:37.227681,AAPL,314.62893159464403,317.3714952130758,312.17925833223387,315.8217634434988,1876031
2016-11-11 18:13:37.227681,AAPL,323.246331085561,329.38352987003117,318.2932761060589,320.83848377486436,5131479
2016-11-14 18:13:37.227681,AAPL,316.73840261042386,316.9359405381778,313.9776126012608,315.633197378456,6703394
2016-11-15 18:13:37.227681,AAPL,316.59939903283083,321.28713924658985,314.41876538079305,318.2684438415564,7984720
2016-11-16 18:13:37.227681,AAPL,325.8954664410993,328.8916288614121,322.8160126582719,323.3070087336629,6787749
2016-11-17 18:13:37.227681,AAPL,318.41475544054015,324.6582738612353,317.54345402246474,318.8093116696681,5374857
2016-11-18 18:13:37.227681,AAPL,313.5711050004961,319.580198487325,308.745798144639,313.5009327275484,9047252
2016-11-21 18:13:37.227681,AAPL,321.18075250898806,327.47960040048133,313.23538411018245,318.99882398745683,8597626
2016-11-22 18:13:37.227681,AAPL,322.3896709789081,323.55398350095817,318.39704173268484,322.0552364429301,7123769
2016-11-23 18:13:37.227681,AAPL,323.5281980356722,325.73088128874485,322.7822583436713,324.48098683675124,7691409
2016-11-24 18:13:37.227681,AAPL,323.22095679193365,327.6854958574243,319.05433708968735,324.29701637203493,8429645
2016-11-25 18:13:37.227681,AAPL,321.18808042734736,322.1804555275055,316.7152873203992,321.68536115833786,1134055
2016-11-28 18:13:37.227681,AAPL,327.9833344063055,336.4611268046661,324.4516000850172,331.1366026926282,7437845
2016-11-29 18:13:37.227681,AAPL,,341.64554922083687,335.44148584001704,337.01168715251475,5137270
2016-11-30 18:13:37.227681,AAPL,332.2529548253219,340.46962521249054,331.787603292119,334.2355315309476,8185197
2016-12-01 18:13:37.227681,AAPL,333.24841161859206,336.4467673834073,326.76349119131885,330.91652979766485,8969693
2016-12-02 18:13:37.227681,AAPL,340.6353163014646,343.1591559008125,339.8826886120719,341.5281734516874,1549239
2016-12-05 18:13:37.227681,AAPL,333.5065076911263,335.0736182858428,333.3872862200935,334.79176921723575,9555080
2016-12-06 18:13:37.227681,AAPL,328.0221712873726,334.7571810132013,322.7870074851004,328.4740267055662,6025764
2016-12-07 18:13:37.227681,AAPL,334.6413621242521,341.3294938593472,331.5131245565803,334.99979321708366,1558924
2016-12-08 18:13:37.227681,AAPL,334.77186304942444,337.46061832766424,329.0728790414349,334.68096556259053,1431413
2016-12-09 18:13:37.227681,AAPL,324.5087387452347,325.65443652562044,322.958309943535,324.3887749686903,2026553
2016-12-12 18:13:37.227681,AAPL,321.16089086578177,327.66107168084017,315.4841416227926,321.43107762611095,9465506
2016-12-13 18:13:37.227681,AAPL,310.9892954513685,314.1940272306768,307.661363794942,310.7137306027905,2039504
2016-12-14 18:13:37.227681,AAPL,308.32884964932094,309.7090382035112,304.0553240824356,307.3561721456484,2675843
2016-12-15 18:13:37.227681,AAPL,303.1916029695044,309.1801702404528,297.39669277693463,303.7804838067544,2142953
2016-12-16 18:13:37.227681,AAPL,311.1292925973346,311.67057517886605,305.51690011608287,308.03324347669576,7849486
2016-12-19 18:13:37.227681,AAPL,306.77145700250327,310.0392020200988,300.7148673910969,306.61488576547214,1403119
2016-12-20 18:13:37.227681,AAPL,284.2465441236222,288.87125382899586,279.5582898322471,285.4887388030053,1656951
2016-12-21 18:13:37.227681,AAPL,292.1829076709481,296.47162635271695,288.9453188737217,291.9893682587602,5180303
2016-12-22 18:13:37.227681,AAPL,297.73630244066675,301.88955392177274,292.94323798411654,296.9830435124015,7115518
2016-12-23 18:13:37.227681,AAPL,298.1202229510869,304.0932326345085,295.34490249525584,298.3569310513958,1709662
2016-12-26 18:13:37.227681,AAPL,295.16341601623094,300.80624348995076,294.21440721471026,296.39874520565326,7703459
2016-12-27 18:13:37.227681,AAPL,293.0284067214166,294.1602750333278,291.27974457882453,291.7704921857239,4081328
2016-12-28 18:13:37.227681,AAPL,289.01438465255876,290.3472970336661,284.2821820736893,,7493509
2016-12-29 18:13:37.227681,AAPL,289.6495812599241,295.0030273175584,287.37785257621067,290.1281690501588,5068316
2016-12-30 18:13:37.227681,AAPL,292.45623175743276,298.93081562386,291.4830685149706,293.37259090708847,7240779
2017-01-02 18:13:37.227681,AAPL,284.16439496121893,287.69323660978745,282.54114764101854,282.79986446026487,2902897
2017-01-03 18:13:37.227681,AAPL,282.43550119585075,286.0934569265596,276.4368473658232,279.7626424910941,4434955
2017-01-04 18:13:37.227681,AAPL,288.4614489277242,292.49969607225734,285.88893411247955,288.5563121920286,1812461
2017-01-05 18:13:37.227681,AAPL,290.90623162876,295.7115415808157,287.4942843559789,289.22020262375236,1444191
2017-01-06 18:13:37.227681,AAPL,297.6978514468413,299.3248269283362,290.1352756874329,295.75982041565226,1224695
2017-01-09 18:13:37.227681,AAPL,296.1614400268546,299.94357530994876,292.87904353602363,295.2266528016888,4340216
2017-01-10 18:13:37.227681,AAPL,287.08947149112714,292.96476508385894,282.8070324190773,288.7807782206945,5897954
2017-01-11 18:13:37.227681,AAPL,283.62208114511736,288.5251028586067,278.9243202699259,281.5893375529008,9296877
2017-01-12 18:13:37.227681,AAPL,287.22116457798,290.9332266325062,282.64402057693377,290.82933138757045,6150635
2017-01-13 18:13:37.227681,AAPL,293.0451913117138,297.7136197681343,289.1978234019246,292.01001033879544,1518349
2017-01-16 18:13:37.227681,AAPL,284.72795164767933,287.90786557645373,282.5871277327938,283.86759850483264,3874299
2017-01-17 18:13:37.227681,AAPL,275.6535429772181,280.05054281370536,273.1711951846901,274.87742510709217,9998604
2017-01-18 18:13:37.227681,AAPL,285.18250878206965,287.99303293258936,279.62316180074976,285.7326301890817,4151882
2017-01-19 18:13:37.227681,AAPL,288.756261380925,288.9850650586829,285.2981668351796,288.066526177191,6973544
2017-01-20 18:13:37.227681,AAPL,301.96282240523743,306.23979833593035,298.58296048481577,301.99695272591003,9411039
2017-01-23 18:13:37.227681,AAPL,301.4793976635945,308.00265125396646,300.9819051982904,302.6604908930128,2268300
2017-01-24 18:13:37.227681,AAPL,296.2322044022963,300.01635536048576,292.14736984898246,296.64914521031125,5845710
2017-01-25 18:13:37.227681,AAPL,306.44482528927574,306.6384135019289,299.32305642438723,305.034598965987,6111142
2017-01-26 18:13:37.227681,AAPL,307.2382402733041,313.32884184161026,303.39589020452746,307.50258747158136,1100734
2017-01-27 18:13:37.227681,AAPL,309.72435454945935,314.78709503498624,305.47126408454125,308.25989582989257,8265406
2017-01-30 18:13:37.227681,AAPL,306.4717126371107,306.8416367679469,304.645534310281,,3962732
2017-01-31 18:13:37.227681,AAPL,301.1122761254913,308.7228923685087,295.8618850759431,,1264500
2017-02-01 18:13:37.227681,AAPL,322.28855967639333,327.0823978535161,320.8159926856952,322.44434689983217,2031519
2017-02-02 18:13:37.227681,AAPL,317.17371120877186,319.7534518324615,315.77458739797197,317.1952004668176,2851317
2017-02-03 18:13:37.227681,AAPL,312.9698486327263,321.0834848707207,308.4182087588231,315.602898483119,3229180
2017-02-06 18:13:37.227681,AAPL,325.84290919512983,330.8460568980554,321.33591800219983,324.61350735785896,2424945
2017-02-07 18:13:37.227681,AAPL,317.90993163436804,322.5212638991656,311.6959273242675,314.75960176818313,1289102
2017-02-08 18:13:37.227681,AAPL,303.8936805483349,308.3770541763775,298.3484514463979,304.7664836417884,5443778
2017-02-09 18:13:37.227681,AAPL,314.57733332481695,315.40509755559805,308.8736880187441,313.35990487555057,2257949
2017-02-10 18:13:37.227681,AAPL,315.0114518246404,318.57722541357475,313.4538394309622,315.47123534345695,6540070
2017-02-13 18:13:37.227681,AAPL,308.8059127101406,311.2212785275372,302.33614379886654,308.31380788914356,2378369
2017-02-14 18:13:37.227681,AAPL,308.5421125128111,312.38313576277244,306.0943876059731,308.6868333112469,3854190
2017-02-15 18:13:37.227681,AAPL,309.386665427084,311.4341205598942,305.0910844974704,307.854246130917,7105931
2017-02-16 18:13:37.227681,AAPL,297.89165479818644,302.2154166330753,293.6807941039532,298.5306823538323,2942811
2017-02-17 18:13:37.227681,AAPL,305.48389706451434,308.38373885633825,298.501694520525,303.6279697107313,5220459
2017-02-20 18:13:37.227681,AAPL,306.4968761192174,309.8064651833364,304.6279429313486,304.83637642508785,9061896
2017-02-21 18:13:37.227681,AAPL,302.6401878473294,309.8963939641115,300.7265569873445,304.21442886238935,4040267
2017-02-22 18:13:37.227681,AAPL,310.3974833897767,313.2204855254923,306.66540904448914,309.86066763742457,3428081
2017-02-23 18:13:37.227681,AAPL,303.52294718611546,304.3285860433557,302.51271709910145,303.38368531498804,7689142
2017-02-24 18:13:37.227681,AAPL,305.8550674902985,308.0580853727354,304.42023228622776,307.0989303787452,6877845
2017-02-27 18:13:37.227681,AAPL,306.52746602817086,308.06549510189836,301.43373242731934,306.5685375464839,6701934
2017-02-28 18:13:37.227681,AAPL,315.39589952881465,316.75636070274453,309.403348262259,313.53502166595456,5828761
2017-03-01 18:13:37.227681,AAPL,314.0566750712126,317.8212670586153,308.6144581296753,315.8119981509545,5936792
2017-03-02 18:13:37.227681,AAPL,320.5260637521576,325.259908118602,312.65076798819507,318.2423857511562,8716220
2017-03-03 18:13:37.227681,AAPL,319.0035468048,324.7543873892439,312.2039661811965,317.7835536255282,4390742
2017-03-06 18:13:37.227681,AAPL,317.18523713787994,320.639315210994,316.9496988004449,316.98620711943266,2576590
2017-03-07 18:13:37.227681,AAPL,327.9174730572772,330.4123984195415,321.0640572548483,324.6251938239178,4037099
2017-03-08 18:13:37.227681,AAPL,317.44024798942695,321.5198374881198,312.13226866911737,316.9456868606626,2912584
2017-03-09 18:13:37.227681,AAPL,319.24810156359274,322.3076596583321,317.29780564076833,317.4606125591322,7030489
2017-03-10 18:13:37.227681,AAPL,316.2134570503012,319.65787726454727,313.19870656784116,318.0924194023758,3086213
2017-03-13 18:13:37.227681,AAPL,322.38797890004065,327.6905739431032,316.7264373132938,319.4794691589999,5156532
2017-03-14 18:13:37.227681,AAPL,320.33514618447686,320.82166760841585,314.34849215954114,320.43543146420274,1258517
2017-03-15 18:13:37.227681,AAPL,321.23270552331155,326.4049536303193,316.92757028014125,323.0255589199094,5338843
2017-03-16 18:13:37.227681,AAPL,326.56277178608417,333.86178544776226,324.7821947993851,329.1474027596594,4403096
2017-03-17 18:13:37.227681,AAPL,326.6146823728113,328.54352686571684,320.60868512455534,325.7781805850021,8020988
2017-03-20 18:13:37.227681,AAPL,326.6579215756822,331.92359859798296,322.1732170724774,325.7580313761521,2906039
2017-03-21 18:13:37.227681,AAPL,331.24322147247824,335.1753340265685,322.3575209719344,327.55745528755006,9910606
2017-03-22 18:13:37.227681,AAPL,334.79588318418416,341.3359106512052,332.42940272778765,335.3003492981696,8467866
2017-03-23 18:13:37.227681,AAPL,339.9982483176839,343.8431849845336,335.45893238920894,340.9536826235334,8667857
2017-03-24 18:13:37.227681,AAPL,337.6394804503024,340.5926463014208,336.05098403758313,339.5537219221182,9899691
2017-03-27 18:13:37.227681,AAPL,338.37326244366903,338.75312158967836,334.02874262365214,338.59304437339614,7980571
